date,title,address
2023/11/17,中国科学院国家天文台单一来源采购1.93米望远镜相机CCD图像传感器征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231117_21090435.htm
2023/11/16,国家卫生健康委员会中国医学科学院基础医学研究所单一来源采购中国医学科学院基础医学研究所学生集体宿舍租赁采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231116_21082039.htm
2023/11/16,教育部西安电子科技大学单一来源采购2024年图书馆ElsevierSD电子期刊数据库购置项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231116_21082038.htm
2023/11/15,教育部电子科技大学单一来源采购Ku波段多功能相控阵天线定制模块征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231115_21074033.htm
2023/11/15,教育部长安大学单一来源采购长安大学图书馆SCI、SSCI、A&HCI、CSCD等数据库单一来源采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231115_21074032.htm
2023/11/15,国家卫生健康委员会中国医学科学院肿瘤医院单一来源采购螺旋断层放射治疗系统（TOMO）维保项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231115_21073473.htm
2023/11/13,中国科学院中国科学技术大学单一来源采购高分辨多功能化学成像系统-飞行时间二次离子质谱仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231113_21062895.htm
2023/11/13,教育部大连理工大学单一来源采购航海安全水池造波机系统续建项目设备项目安装项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231113_21062894.htm
2023/11/13,教育部南京大学单一来源采购半自动晶圆级真空物理环境测试系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231113_21056383.htm
2023/11/13,自然资源部国土整治中心单一来源采购房屋租赁项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231113_21056382.htm
2023/11/10,国家移民管理局单一来源采购外国人永久居留身份证制证服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231110_21049362.htm
2023/11/10,应急管理部单一来源采购2023年应急资源管理平台运营征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231110_21048486.htm
2023/11/10,中国证券监督管理委员会单一来源采购办公用房租赁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231110_21045740.htm
2023/11/9,教育部西北农林科技大学单一来源采购2024年图书馆44个数据库采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231109_21042297.htm
2023/11/9,中国科学院微电子研究所单一来源采购12英寸纳米环栅器件加工及电学特性测试征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231109_21037652.htm
2023/11/9,国家金融监督管理总局国家金融监督管理总局江西监管局单一来源采购2023-2025年局机关办公用房租赁项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231109_21037638.htm
2023/11/8,中国科学院空天信息创新研究院单一来源采购浮空器囊体材料征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231108_21032472.htm
2023/11/8,教育部北京大学单一来源采购连续爆轰直连台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231108_21032471.htm
2023/11/8,工业和信息化部中国信息通信研究院单一来源采购工业互联网标识解析国家顶级节点办公区物业管理服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231108_21029249.htm
2023/11/8,应急管理部单一来源采购《应急时刻》专题节目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231108_21029250.htm
2023/11/8,中国科学技术协会中国科协国际合作部单一来源采购2023对外科技交流项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231108_21029248.htm
2023/11/7,教育部复旦大学单一来源采购Cambridge电子图书数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231107_21025921.htm
2023/11/7,教育部复旦大学单一来源采购Elsevier电子图书专著数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231107_21025880.htm
2023/11/7,教育部复旦大学单一来源采购读秀数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231107_21025879.htm
2023/11/7,工业和信息化部南京理工大学单一来源采购图书馆ElsevierScienceDirect期刊全文数据库2023年度采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231107_21022520.htm
2023/11/7,中国证券监督管理委员会中国证券监督管理委员会浙江监管局单一来源采购浙江证监局食堂服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231107_21020486.htm
2023/11/6,教育部复旦大学单一来源采购复旦大学本科招生线上笔试服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231106_21015925.htm
2023/11/6,教育部武汉大学单一来源采购武汉大学老图书馆楼一楼大厅音频设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231106_21013932.htm
2023/11/6,国家税务总局单一来源采购国家税务总局2023年税费业务系统互联网接入项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231106_21013931.htm
2023/11/6,中央广播电视总台单一来源采购2023年系统适配及单件设备（十）Adobe软件授权采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231106_21013930.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购Cessna172R/172S飞机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002991.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购AW109SP直升机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002993.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购Cessna525/M2飞机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002992.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购MA600飞机维修用国内航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002989.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购DA42NG飞机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002990.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购DA20飞机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002988.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购R44/R66直升机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002986.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购MA600飞机维修用国外航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002987.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购SR20G3/SR20G6飞机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002975.htm
2023/11/3,中国民用航空局中国民用航空飞行学院单一来源采购PA44-180飞机维修用航材及其工具、设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002976.htm
2023/11/3,国家卫生健康委员会四川大学华西医院单一来源采购7T小动物磁共振扫描系统升级征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21002930.htm
2023/11/3,国家金融监督管理总局中国银行保险监督管理委员会天津监管局单一来源采购中国银行保险监督管理委员会天津监管局2024年办公用房租赁项目征,http://www.ccgp.gov.cn/eadylynotice/202311/t20231103_21000998.htm
2023/11/2,中国科学院上海药物研究所单一来源采购实验用房年度租赁服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20998947.htm
2023/11/2,教育部浙江大学单一来源采购实验室生化固废清运处置征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20998946.htm
2023/11/2,中国科学院上海药物研究所单一来源采购实验用房年度租赁服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20998945.htm
2023/11/2,应急管理部单一来源采购中小油气储存企业评估整治部级专家指导服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20994958.htm
2023/11/2,中国人民银行中国人民银行上海市分行单一来源采购中国人民银行上海市分行办公用房租赁项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20994956.htm
2023/11/2,中国人民银行中国人民银行上海市分行单一来源采购中国人民银行上海市分行办公用房物业管理项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20994957.htm
2023/11/2,人力资源和社会保障部单一来源采购配合中组部开展人事组织专项宣传项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231102_20993066.htm
2023/11/1,教育部上海交通大学单一来源采购大面积扫描电子显微成像分析系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231101_20984607.htm
2023/11/1,教育部西北农林科技大学单一来源采购2024年ScienceDirect、CellPress、EI三个数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202311/t20231101_20984608.htm
2023/10/31,教育部中国地质大学（武汉）单一来源采购2023年度Elsevier数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231031_20975502.htm
2023/10/31,文化和旅游部中央歌剧院单一来源采购中央歌剧院歌剧管风琴采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231031_20975497.htm
2023/10/30,中央广播电视总台单一来源采购总台财经管理系统数智化改造（一期）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231030_20972291.htm
2023/10/30,教育部财务司单一来源采购2023年度教育助学服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231030_20966671.htm
2023/10/30,国家广电总局国家广播电视总局广播电视科学研究院单一来源采购云南省应急广播省级平台设备采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231030_20966670.htm
2023/10/27,工业和信息化部哈尔滨工业大学单一来源采购变温显微镜征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231027_20960013.htm
2023/10/27,中国科学院中国科学技术大学单一来源采购教育科研网宽带接入征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231027_20958660.htm
2023/10/27,科学技术部中国科学技术信息研究所单一来源采购中国科学技术信息研究所2023年科管系统灾备中心升级与运维采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231027_20956708.htm
2023/10/27,教育部思想政治工作司单一来源采购“最美高校辅导员”和“最美大学生”宣传发布项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231027_20956707.htm
2023/10/26,教育部西南交通大学单一来源采购犀浦校区教学区域物业管理服务项目（2个月）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231026_20952429.htm
2023/10/26,科学技术部中国国际核聚变能源计划执行中心单一来源采购ITER诊断采购包(赤道面12)窗口系统制造与集成测试征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231026_20949481.htm
2023/10/26,外交部单一来源采购外交部国宾来访视频会见备案保障服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231026_20949480.htm
2023/10/25,教育部北京大学单一来源采购电子背散射衍射探测器征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231025_20945121.htm
2023/10/25,教育部北京大学单一来源采购能量色散谱探测器和Relate一体化系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231025_20945122.htm
2023/10/25,中华人民共和国退役军人事务部退役军人事务部烈士纪念设施保护中心（退役军人事务部烈士遗骸搜寻鉴定中心）单一来源采购国家烈士遗骸DNA鉴,http://www.ccgp.gov.cn/eadylynotice/202310/t20231025_20942260.htm
2023/10/25,中华人民共和国公安部中华人民共和国公安部科技信息化局单一来源采购东交民巷饭店写字楼续租项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231025_20942259.htm
2023/10/25,中华人民共和国公安部中华人民共和国公安部刑事侦查局单一来源采购专项工作办公用房办公场地续租项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/202310/t20231025_20941571.htm
